data-start,data-end,data-today,data-intro,data-group1-consent,data-group1-coordinates,data-group1-coordinates-altitude,data-group1-coordinates-accuracy,data-group1-interviewer,data-group1-subcounty,data-group1-village,data-group2-gender,data-group2-age,data-group2-education,data-group2-career_g-career,data-group2-career_g-career_other,data-group2-resisdence_time,data-group2-birth_place,data-group2-farm_role,data-group2-ownership_by,data-group2-tenure,data-group2-farming_year,data-group2-river_dist,data-group2-farm_size,data-group2-landuse_g-landuse,data-group2-landuse_g-landuse_other,data-group2-crop_g-crop,data-group2-crop_g-crop_other,data-group3-invasion,data-group3-giraffe_action_g-giraffe_action,data-group3-giraffe_action_g-giraffe_action_other,data-group3-giraffe_attractants_g-giraffe_attractants,data-group3-giraffe_attractants_g-giraffe_attractants_other,data-group3-invasion_frq,data-group3-invasion_time,data-group3-invasion_trend,data-group3-income_impact,data-group3-harvest1,data-group3-harvest2,data-group4-reduc_imp,data-group4-using_measure,data-group4-measures_g-measures,data-group4-measures_g-measures_other,data-group3.1-effectiveness1,data-group3.1-effectiveness2,data-group3.1-effectiveness3,data-group3.1-effectiveness4,data-group3.1-effectiveness5,data-group3.1-effectiveness6,data-group3.1-effectiveness7,data-effectiveness_thoughts-eff_resn1,data-effectiveness_thoughts-eff_resn2,data-effectiveness_thoughts-eff_resn3,data-effectiveness_thoughts-eff_resn4,data-effectiveness_thoughts-eff_resn5,data-effectiveness_thoughts-eff_resn6,data-effectiveness_thoughts-eff_resn7,data-effectiveness_thoughts-eff_resn8,data-effectiveness_thoughts-eff_resn9,data-effectiveness_thoughts-eff_resn10,data-effectiveness_thoughts-eff_resn11,data-effectiveness_thoughts-eff_resn12,data-effectiveness_thoughts-eff_resn13,data-effectiveness_thoughts-eff_resn14,data-impro_mtd,data-impro_mtd1,data-try_new,data-new_mtd,data-trial_resn_g-trial_resn,data-trial_resn_g-trial_resn_other,data-bar_new_g-bar_new,data-bar_new_g-bar_new_other,data-sol_appr_g-sol_appr,data-sol_appr_g-sol_appr_other,data-req_try_new_g-req_try_new,data-req_try_new_g-req_try_other,data-lead_training_g-lead_training,data-lead_training_g-lead_training_other,data-time_training-time_training,data-time_training-pick_day,data-mgt_plc_g-mgt_plc,data-mgt_plc_g-mgt_plc_other,data-group5-do_repo,data-group5-no_repo_why_g-no_repo_why,data-group5-no_repo_why_g-no_repo_other,data-group5-repo_where,data-group5-repo_how_g-repo_how,data-group5-repo_how_g-repo_how_other,data-group5-past_repo,data-group5-issu_addr,data-group5-feedback,data-group5-sat_fdbck_g-sat_fdbck,data-group5-sat_fdbck_g-sat_fdbck_other,data-group5-receive_info,data-group5-receiving_CH_g-receiving_CH,data-group5-receiving_CH_g-receiving_CH_other,data-group5-interested_knowing,data-group5-receiving_CH1_g-receiving_CH1,data-group5-receiving_CH1_g-receiving_CH1_other,data-group5-advice_g-advice,data-group5-advice_g-advice_other,data-group6-conservation,data-group6-group6.1-cons_yes1,data-group6-group6.1-cons_yes2,data-group6-group6.1-cons_yes3,data-group6-group6.1-cons_yes4,data-group6-group6.1-cons_yes5,data-group6-group6.2-cons_no1,data-group6-group6.2-cons_no2,data-group6-group6.2-cons_no3,data-group6-group6.2-cons_no4,data-group6-part_in_conser,data-group6-invol_inst,data-group6-aware_pa,data-group6-prot_area,data-group6-prot_area_other,data-group6-cons_org_g-cons_org,data-group6-cons_org_g-cons_org_other,data-group6-group6.3-cons_feeling1,data-group6-group6.3-cons_feeling2,data-group6-group6.3-cons_feeling3,data-group6-group6.3-cons_feeling4,data-group6-group6.3-remarks,data-meta-audit,data-meta-instanceID
24/07/22 13:04,24/07/22 13:23,24/07/22, ,yes,"-0.3151621,39.5612347",124.2,3.9,mohamed,garissa,sankuri,female,40 to 49,nursery,pastoralist, ,more_than_5_but_less_10 years,yes,attendant, ,community,1981_1990s,less_1km,6_10Ha,agriculture, ,"mangoes, bananas, lemons", ,yes,destroy_crops, ,river, ,dry,night,increase,total_loss,20,I nheried it,very_important,yes,"fence, guard, fire", ,not,Highly, ,moderately, , , , ,Minimal damage,It reduces the girrafe to enter the farm, , , ,NOT really, , , , , , , ,yes,Buy applying new model,no_interest, , , ,lack_knowledge, ,ngss, ,permission, ,local_govt, ,morning_weekend,sunday,farm, ,yes, , ,farmers_association,verbally_in-person, ,yes,yes,moderately_satisfied,prevention, ,yes,community_meeting, ,moderate_interest,"community_meeting, conservation_org", ,local_govt, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,community,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,agree, ,https://drive.google.com/open?id=1hY7Hr-SCsQ4KDs6638rPr93IJn0Ggi_f,uuid:5f6be39c-748f-403c-a448-aa61ef050082
24/07/22 13:26,24/07/22 13:40,24/07/22, ,yes,"-0.3151057,39.5612296",127.8,4.96,mohamed,garissa,sankuri,male,50 to 59,informal,farmer, ,more_than_5_but_less_10 years,yes,attendant, ,community,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas", ,yes,destroy_crops, ,crops, ,dry,night,no_change,partial_loss,Minimum,Very little,very_important,yes,fence, ,extremely, , , , , , ,It reduces the girrafe to enter the farm not deally, , , , , , , , , , , , , ,yes,10,moderate_interest,Lightening,kws_use, ,lack_knowledge, ,ngss, ,financial_support, ,local_govt, ,morning_weekdays,saturday,farm, ,yes, , ,"farmers_association, owner",verbally_in-person, ,yes,no,moderately_satisfied,compensation, ,no, , ,moderate_interest,conservation_org, ,local_govt, ,yes,agree,agree,agree,strongly_agree,strongly_agree, , , , ,yes,NGOs,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1A5Cs57Fpf2v7dqzlQcrPl2mnFFAATCNs,uuid:e1c19a7d-752d-4522-a289-f840860a7405
24/07/22 13:04,24/07/22 13:23,24/07/22, ,yes,"-0.3151621,39.5612347",124.2,3.9,mohamed,garissa,sankuri,female,40 to 49,nursery,pastoralist, ,more_than_5_but_less_10 years,yes,attendant, ,community,1981_1990s,less_1km,6_10Ha,agriculture, ,"mangoes, bananas, lemons", ,yes,destroy_crops, ,river, ,dry,night,increase,total_loss,20,I nheried it,very_important,yes,"fence, guard, fire", ,not,Highly, ,moderately, , , , ,Minimal damage,It reduces the girrafe to enter the farm, , , ,NOT really, , , , , , , ,yes,Buy applying new model,no_interest, , , ,lack_knowledge, ,ngss, ,permission, ,local_govt, ,morning_weekend,sunday,farm, ,yes, , ,farmers_association,verbally_in-person, ,yes,yes,moderately_satisfied,prevention, ,yes,community_meeting, ,moderate_interest,"community_meeting, conservation_org", ,local_govt, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,community,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,agree, ,https://drive.google.com/open?id=1Q0rV1t1JgqGy_GO4s7haHMT8BI0bx20D,uuid:5f6be39c-748f-403c-a448-aa61ef050082
26/07/22 12:54,26/07/22 12:59,26/07/22, ,yes,"-0.3078504,39.5693599",146.4,4.72,mohamed,garissa,sankuri,male,40 to 49,informal,farmer, ,more_than_5_but_less_10 years,no,attendant, ,community,2001_2010,more_than_2km_but_less_than_3km,16_20Ha,agriculture, ,melon, ,no, , , , , , , , ,5, ,moderately_important,yes,fire, , , , ,Highly, , , , , , , , , ,Because of gizaa, , , , , , , ,yes,5,slight_interest,5,available, ,"lack_knowledge, financial_constraints", ,government_institutions, ,technical_support, ,local_govt, ,afternoon_weekdays,sunday,chief_office, ,yes, , ,chief_office,verbally_in-person, ,yes,yes,moderately_satisfied,prevention, ,yes,social_media, ,slight_interest,conservation_org, ,local_govt, ,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,"community, govt",yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1bdh-A7YzsdDfv2NlXXO0gw8sWcjXGopd,uuid:9a0c285f-13c1-4e97-beca-9b5186cdc32a
26/07/22 13:00,26/07/22 13:03,26/07/22, ,yes,"-0.3078475,39.5693638",156.4,6.68,mohamed,garissa,sankuri,male,40 to 49,primary,farmer, ,more_than_5_but_less_10 years,yes,owner,first_come,group,1991_2000,more_than_2km_but_less_than_3km,6_10Ha,agriculture, ,vegetable, ,yes,destroy_crops, ,river, ,all_year_round,dusk,increase,partial_loss,2,6,moderately_important,yes,guard, , ,Highly, , , , , , , ,2, , , , , , , , , , , ,yes,6,moderate_interest,2,cheap, ,financial_constraints, ,government_institutions, ,technical_support, ,conservation_org, ,morning_weekend,thursday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,moderately_satisfied,prevention, ,no, , ,slight_interest,"social_media, radio", ,"local_govt, family", ,yes,agree,agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,"community, govt",yes,ggc, ,kws, ,agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1lup6ZBAan1DwArfH0bl3jGcq2vmotma0,uuid:fe62b6e2-59ab-48ed-8acd-af17c9621ac0
26/07/22 13:03,26/07/22 13:06,26/07/22, ,yes,"-0.3078441,39.569315",152.1,4.48,mohamed,garissa,sankuri,male,29 to 39,secondary,laborer, ,more than_10_but_less_15_years,no,owner,purchased,community,2001_2010,more_than_2km_but_less_than_3km,11_15Ha,grazing, ,vegetable, ,no, , , , , , , , ,2, ,moderately_important,yes,guard, , ,moderately, , , , , , , , , , , , , , , , , , , ,yes, ,slight_interest, ,cheap, ,"lack_knowledge, don't_know_other_methods", ,farmers_association, ,technical_support, ,conservation_org, ,afternoon_weekdays,wednesday,farm, ,no,I_don't_know_where, , , , ,yes,yes,not_satisfied,prevention, ,yes,social_media, ,slight_interest,radio, ,conservation_org, ,yes,agree,agree,strongly_agree,agree,agree, , , , ,yes,govt,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1ywO9J-9Iird0aO8nvOpcW1BAwWrNrArp,uuid:baef32af-fc5a-40ed-ae35-8ee0e496a2c5
26/07/22 13:06,26/07/22 13:09,26/07/22, ,yes,"-0.3078607,39.569365",152.3,4.54,mohamed,garissa,sankuri,male,50 to 59,nursery,farmer, ,more_than_5_but_less_10 years,yes,attendant, ,individual,1981_1990s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,bananas, ,yes,"destroy_crops, destroy_property", ,water, ,dry,dawn,increase,partial_loss,8, ,slightly_important,yes,"guard, fire", , ,Highly, ,extremely, , , , , , , , , , , , , , , , , ,yes, ,slight_interest, ,neighbour_uses, ,financial_constraints, ,farmers_association, ,information, ,local_govt, ,morning_weekdays,friday,farm, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes, , , , , ,conservation_org, ,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,community,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=17V5Oj_LANWeZiMT78ObcNSTZ3At1Y2Wn,uuid:96d975d8-207a-4bd0-a4bf-c8d9944d17e1
26/07/22 13:09,26/07/22 13:11,26/07/22, ,yes,"-0.3077903,39.5692768",152.2,8.36,mohamed,garissa,sankuri,male,40 to 49,primary,laborer, ,more than_10_but_less_15_years,yes,attendant, ,community,1981_1990s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,vegetable, ,no, , , , , , , , ,2, ,moderately_important,yes,fence, ,moderately, , , , , , , , , , , , , , , , , , , , ,yes,5,slight_interest, ,neighbour_uses, ,financial_constraints, ,government_institutions, ,technical_support, ,farmer, ,afternoon_weekdays,friday,farm, ,no,I_don't_know_where, , , , ,no, , ,prevention, ,yes,radio, ,slight_interest,social_media, ,conservation_org, ,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,community,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1FJxQSM2_YUuspCfdPntJ7hQNy3pZ3xha,uuid:fab025c6-542a-48e3-99e5-095e44a7da50
26/07/22 13:11,26/07/22 13:13,26/07/22, ,yes,"-0.3078109,39.5693314",152.4,7.66,mohamed,garissa,sankuri,male,29 to 39,nursery,laborer, ,more than_10_but_less_15_years,yes,owner,purchased,community,before_1980s,more_than_1km_but_less_than_2km,less_5Ha,comercial_nonfarming, ,bananas, ,no, , , , , , , , ,5, ,slightly_important,no, , , , , , , , , , , , , , , , , , , , , , , , , ,slight_interest, ,neighbour_uses, ,financial_constraints, ,Indivudually, ,technical_support, ,local_govt, ,afternoon_weekdays, ,school, ,no,I_don't_know_where, , , , ,no, , ,prevention, ,yes,social_media, ,slight_interest,social_media, ,conservation_org, ,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1etZPWOLY5m0ipK88csru2H6R_3JVJYW1,uuid:0224f7f7-1b97-4030-be9a-6d3d5901bbe4
26/07/22 12:33,26/07/22 12:54,26/07/22, ,yes,"-0.3078632,39.5693633",149.6,4.64,mohamed,garissa,sankuri,male,40 to 49,informal,farmer, ,more_than_5_but_less_10 years,yes,owner,inherited,group,1981_1990s,more_than_1km_but_less_than_2km,6_10Ha,agriculture, ,"bananas, mangoes", ,yes,destroy_crops, ,crops, ,dry,night,decrease,total_loss,10,7,slightly_important,yes,guard, , ,moderately, , , , , , , ,2, , , , , , , , , , , ,yes,Becose it's help for defense,no_interest, , , ,financial_constraints, ,farmers_association, ,financial_support, ,farmer, ,morning_weekend,saturday,farm, ,yes, , ,chief_office,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,conservation_org, ,slight_interest,conservation_org, ,conservation_org, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,agree,strongly_agree, ,https://drive.google.com/open?id=1R7eGgGJXp9omxhacZgd_BCFBMgD8SgXO,uuid:5e5e42d0-f9eb-4fb7-a8c6-d289a2e9583c
26/07/22 13:13,26/07/22 13:15,26/07/22, ,yes,"-0.3078536,39.569335",152.4,5.2,mohamed,garissa,sankuri,male,50 to 59,nursery,laborer, ,more than_10_but_less_15_years,yes,owner,purchased,individual,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,agriculture, ,vegetable, ,yes,destroy_crops, ,water, ,dry,dawn,increase,partial_loss,4, ,slightly_important,yes,fence, ,Highly, , , , , , , , , , , , , , , , , , , , ,yes,5,slight_interest,2,neighbour_uses, ,financial_constraints, ,farmers_association, ,technical_support, ,local_govt, ,morning_weekdays,friday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,conservation_org, ,slight_interest,social_media, ,conservation_org, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=17oWs-KYomiO25uNB81qwjfw5KtfEKOJp,uuid:00a6fc2b-585b-4cd5-b83e-150d4d527051
26/07/22 13:15,26/07/22 13:18,26/07/22, ,yes,"-0.3078296,39.569322",152.4,5.02,mohamed,garissa,sankuri,female,40 to 49,primary,laborer, ,more than_10_but_less_15_years,no,attendant, ,community,1981_1990s,more_than_2km_but_less_than_3km,11_15Ha,agriculture, ,vegetable, ,no, , , , , , , , ,25, ,extremely_important,yes,fence, ,Highly, , , , , , ,N/A, , , , , , , , , , , , , ,yes,N/A,slight_interest,5,neighbour_uses, ,financial_constraints, ,farmers_association, ,technical_support, ,farmer, ,afternoon_weekdays,wednesday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,no,not_satisfied,prevention, ,yes,social_media, ,slight_interest,social_media, ,conservation_org, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,no, ,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1Z21mvWqWYUkSSSG4cBnDRCxz2GDqBH9w,uuid:e544e3e9-913c-4e9b-bc99-47a0dc798cbd
26/07/22 13:19,26/07/22 13:21,26/07/22, ,yes,"-0.3078389,39.5693735",151.8,4.88,ifra,garissa,sankuri,female,40 to 49,primary,conservationist, ,more than_10_but_less_15_years,yes,owner,purchased,individual,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,bananas, ,no, , , , , , , , ,4, ,slightly_important,yes,fence, ,moderately, , , , , , , , , , , , , , , , , , , , ,yes, ,no_interest, , , ,expensive_equipment, ,Indivudually, ,information, ,local_govt, ,morning_weekdays,thursday,chief_office, ,yes, , ,police_station, , ,yes,yes,not_satisfied,prevention, ,yes,radio, ,slight_interest,social_media, ,conservation_org, ,yes,agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1FpxoYg3iaHGcPDTFeMxlGV8c61IAHTM3,uuid:2163da10-2897-4d28-95b3-4173d9952f72
26/07/22 13:21,26/07/22 13:23,26/07/22, ,yes,"-0.3079374,39.5694205",153.8,8.55,abdirahman,garissa,sankuri,male,50 to 59,primary,conservationist, ,more than_10_but_less_15_years,yes,owner,purchased,individual,1981_1990s,more_than_2km_but_less_than_3km,less_5Ha,comercial_nonfarming, ,bananas, ,yes,destroy_crops, ,crops, ,dry,dusk,increase,partial_loss,4,6,moderately_important,yes,fence, ,Highly, , , , , , , , , , , , , , , , , , , , ,yes,5,slight_interest, ,neighbour_uses, ,financial_constraints, , , ,technical_support, ,farmer, ,afternoon_weekdays,sunday,farm, ,no,I_don't_know_where, , , , ,no, , ,prevention, ,yes,radio, ,slight_interest,social_media, ,conservation_org, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,community,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1ZaO2m6_4aIEVVllfsRaUFQNlwg-7kmz0,uuid:1cde4e0f-89c2-4647-b3e6-e94b7bfa72b1
26/07/22 13:23,26/07/22 13:26,26/07/22, ,yes,"-0.3077925,39.5692859",153.1,5.2,abdirahman,garissa,sankuri,male,29 to 39,nursery,laborer, ,more_than_5_but_less_10 years,no,attendant, ,community,1981_1990s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,melon, ,no, , , , , , , , ,4, ,extremely_important,yes,guard, , ,Highly, , , , , , , ,2, , , , , , , , , , , ,yes,6,slight_interest, ,cheap, ,financial_constraints, ,farmers_association, ,technical_support, ,local_govt, ,afternoon_weekdays,wednesday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,social_media, ,no_interest,social_media, ,conservation_org, ,yes,no_opinion,agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,bec, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1oc2Nf6N-iljM-psh-Bk34oC6ey24_ooy,uuid:9af6a64b-204d-40a5-a4b2-802065202079
26/07/22 13:26,26/07/22 13:28,26/07/22, ,yes,"-0.3078658,39.5692272",157.4,10.95,sahal,garissa,sankuri,male,60 or older,secondary,conservationist, ,more than_10_but_less_15_years,yes,attendant, ,community,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,bananas, ,yes,destroy_crops, ,crops, ,wet,dusk,decrease,partial_loss,3, ,slightly_important,yes,fence, ,moderately, , , , , , , , , , , , , , , , , , , , ,yes, ,slight_interest,2,neighbour_uses, ,financial_constraints, ,farmers_association, ,technical_support, ,local_govt, ,afternoon_weekdays,tuesday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,radio, ,no_interest,social_media, ,conservation_org, ,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=18KkrlBdvcYn-pP9a1AqFXxhBHC6Xnzrz,uuid:a34b4e62-ec16-44cf-b3de-f0d66db73dba
26/07/22 13:31,26/07/22 13:33,26/07/22, ,yes,"-0.3077917,39.5693167",155.5,8.6,abdirahman,garissa,sankuri,male,29 to 39,nursery,laborer, ,more_than_5_but_less_10 years,no,owner,purchased,individual,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,bananas, ,no, , , , , , , , ,6, ,moderately_important,yes,fence, ,moderately, , , , , , , , , , , , , , , , , , , , ,yes, ,no_interest, , , ,expensive_equipment, ,farmers_association, ,information, ,conservation_org, ,morning_weekdays,monday,chief_office, ,yes, , ,chief_office,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,social_media, ,no_interest,social_media, ,conservation_org, ,yes,agree,agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1ko1g8GZTWTai5PDTs1GSbBCjDr961POM,uuid:3a575b1e-2b3b-444e-80d8-b5f278b33b8f
26/07/22 13:34,26/07/22 13:36,26/07/22, ,yes,"-0.3078334,39.5693559",155.7,5.4,abdirahman,garissa,sankuri,male,29 to 39,primary,laborer, ,more than_10_but_less_15_years,yes,owner,purchased,individual,1981_1990s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,vegetable, ,no, , , , , , , , ,2, ,moderately_important,yes,guard, , ,moderately, , , , , , , , , , , , , , , , , , , ,yes, ,no_interest, , , ,financial_constraints, ,farmers_association, ,technical_support, ,local_govt, ,afternoon_weekdays,thursday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,conservation_org, ,slight_interest,social_media, ,conservation_org, ,yes,agree,agree,agree,agree,agree, , , , ,yes,govt,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1Sb-qjT5EqYCis2Ct9FCXJfGZnwCpY2X2,uuid:023e45d7-8447-4980-9f65-6a0c7484e76c
26/07/22 13:36,26/07/22 13:38,26/07/22, ,yes,"-0.3078502,39.5693484",155.6,4.8,sahal,garissa,sankuri,male,40 to 49,nursery,farmer, ,more_than_5_but_less_10 years,yes,owner,purchased,individual,before_1980s,more_than_1km_but_less_than_2km,less_5Ha,comercial_nonfarming, ,bananas, ,no, , , , , , , , ,2, ,slightly_important,yes,fence, ,moderately, , , , , , , , , , , , , , , , , , , , ,yes, ,no_interest, , , ,expensive_equipment, ,Indivudually, ,information, ,conservation_org, ,morning_weekdays,friday, , ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,radio, ,slight_interest,social_media, ,conservation_org, ,yes,agree,agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=16VTDSYr7dLyv15U73Of1RsUdoE-MqLC1,uuid:041a9629-d8e8-4545-9528-013749520065
26/07/22 13:38,26/07/22 13:41,26/07/22, ,yes,"-0.3077455,39.5691035",155.6,4.98,abdirahman,garissa,sankuri,male,40 to 49,secondary,farmer, ,more than_10_but_less_15_years,yes,owner,purchased,individual,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,melon, ,yes,destroy_crops, ,water, ,dry,dawn,decrease,partial_loss,6,5,moderately_important,yes,fence, ,Highly, , , , , , , , , , , , , , , , , , , , ,no, ,no_interest, , , ,expensive_equipment, ,farmers_association, ,technical_support, , , ,afternoon_weekdays,saturday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,social_media, ,no_interest,social_media, ,conservation_org, ,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,govt,yes,ggc, ,kws, ,agree,strongly_agree,agree,agree, ,https://drive.google.com/open?id=178bFPvHX9xHykMpy7oisEPehUF74xBL5,uuid:a030443a-b1e9-45a8-8c34-86c2afffdcb8
26/07/22 13:41,26/07/22 13:43,26/07/22, ,yes,"-0.3078697,39.5689779",155.7,96,abdirahman,garissa,sankuri,male,40 to 49,nursery,laborer, ,more than_10_but_less_15_years,yes,owner,purchased,community,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,vegetable, ,yes,destroy_crops, ,crops, ,dry,dawn,increase,partial_loss,7,6,slightly_important,yes,fence, ,moderately, , , , , , , , , , , , , , , , , , , , ,yes, ,no_interest, , , ,expensive_equipment, ,Indivudually, ,information, ,conservation_org, ,morning_weekdays, ,farm, ,yes, , ,police_station,verbally_in-person, ,yes,no,not_satisfied,prevention, ,yes,radio, ,no_interest,social_media, ,conservation_org, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,yes,govt,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1Pqpqiji3rNqf31MrDuCdbSqNQ5dnD8WS,uuid:2f10883e-6e46-4204-8c48-f80a17abd283
26/07/22 13:43,26/07/22 13:45,26/07/22, ,yes,"-0.3078616,39.5693781",155,16.75,abdirahman,garissa,sankuri,male,40 to 49,primary,laborer, ,more than_10_but_less_15_years,no,attendant, ,community,1981_1990s,more_than_1km_but_less_than_2km,6_10Ha,comercial_nonfarming, ,vegetable, ,no, , , , , , , , ,4, ,extremely_important,yes,fence, ,moderately, , , , , , ,8, , , , , , , , , , , , , ,yes,6,slight_interest, ,neighbour_uses, ,expensive_equipment, ,Indivudually, ,information, ,conservation_org, ,morning_weekdays,wednesday,chief_office, ,yes, , ,police_station,verbally_in-person, ,yes,yes,not_satisfied,prevention, ,yes,radio, ,slight_interest,social_media, ,conservation_org, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,yes,govt,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1kfGUrSIrmBgIp8A5l_sRbNjYiv7hUcBx,uuid:398613c7-0487-4c7d-8f63-1eec373cc77c
